HR_mean,HR_std,SDNN,RMSSD,pNN50,LF_HF,DFA_alpha,SD1_SD2,subject_id,window_index
59.2255125284738,32.17224557448805,479.05972994196765,759.6929204180683,91.66666666666667,0.0,1.0,1.3012188194654017,2,23
58.906030855539974,33.94057895788242,462.52192446655425,634.9136828068715,100.0,1.514106559780692,1.0,0.9437606282656202,2,24
56.83355886332882,32.57805918203734,376.7097079737031,460.242411043438,92.3076923076923,0.8456110646725461,1.0,0.7715655671726707,2,25
53.03867403314917,29.15210529351234,434.73950533624156,545.2338947644396,86.66666666666667,0.6875016596358358,1.0,0.8050298183880267,2,26
49.67474866942637,16.956950910713804,381.09201310048417,509.78879487942396,92.3076923076923,0.9970207312202941,1.0,0.8997270903224505,2,27
50.0,13.194581008833383,305.70761007397715,495.906318696462,100.0,0.3893973687742153,1.0,1.3866122780489993,2,28
47.462096242584046,18.082288248598324,370.8876364734862,509.73255019399414,100.0,2.8325972541480944,1.0,0.945892118187076,2,29
47.4433315761729,29.14108075672349,478.46792531532935,664.363282721563,100.0,0.1449498199923875,1.0,0.9646221837184605,2,30
56.15550755939524,30.897954905840674,394.0098818332461,650.5766672729663,91.66666666666667,0.13424039786886804,1.0,1.4630781646016529,2,31
54.68102734051367,24.266072832616224,355.9389863213512,503.99404758389755,90.0,0.0,1.0,1.0024691601227735,2,32
55.415617128463474,34.73783810438035,456.05204864618264,632.3369355019522,100.0,0.0,1.0,0.961976617624464,2,33
58.67970660146699,43.87370823400339,505.6534551119637,607.3115120984228,90.9090909090909,0.0,1.0,0.7510192433159701,2,34
66.42066420664206,35.836825710774264,399.6943276499625,601.2260201228214,100.0,0.0,1.0,1.1412151993724917,2,35
61.162079510703364,36.09684521096679,402.3046109604015,588.8784066153027,88.88888888888889,0.0,1.0,1.0740338733008874,2,36
51.67464114832536,28.68057813822818,410.2423252567911,644.039983230855,75.0,0.0,1.0,1.2669521736060412,2,37
55.10204081632653,29.204201840784336,319.1810508314623,475.26308503817125,62.5,0.0,1.0,1.1151643804245932,2,38
43.44328238133548,2.4634639361957786,86.72362800483491,87.39279146474267,37.5,0.0,1.0,0.583313157918885,3,0
46.23287671232877,9.743252291485831,178.37400020915965,199.09168742064546,37.5,0.0,1.0,0.6725470439726078,3,1
44.6927374301676,1.692639680963288,49.43429983321297,64.03124237432849,57.142857142857146,0.0,1.0,0.8499805646909953,3,2
48.95738893925657,26.738055844612933,273.0124584504081,311.688947510174,37.5,0.0,1.0,0.6952335303412983,3,3
46.51162790697674,3.098463851868502,78.74007874011811,109.47928701683385,42.857142857142854,0.0,1.0,0.9671297856526518,3,4
46.30650496141124,1.4815315569405048,43.047197638055316,41.432676315520176,16.666666666666668,0.0,1.0,0.5490021894320591,3,5
46.3768115942029,1.4097407511555564,39.66657913155608,54.51081150953975,42.857142857142854,0.0,1.0,0.9457183673348167,3,6
45.411542100283825,1.1166725625312444,32.185982973959334,52.508502712826015,42.857142857142854,0.0,1.0,1.4101097581188664,3,7
44.298605414274,2.223330924138191,72.74172134814627,80.38967595406764,37.5,0.0,1.0,0.6629767559693588,3,8
42.223786066150595,4.726677906191524,193.3623541437164,326.36040064798163,66.66666666666667,0.8794027199601709,1.0,1.5730287565970853,3,9
40.638606676342526,5.270073783008175,211.51180793979137,383.32552946348557,92.3076923076923,0.507192433078696,1.0,2.1425027736804254,3,10
42.69449715370019,5.231928889710489,190.6433552182947,309.95391362495906,78.57142857142857,0.8793475613921202,1.0,1.3958471733989979,3,11
43.33552199606041,5.86525598653682,232.2758405768936,376.0452100479409,40.0,0.39611106892458925,1.0,1.3786647095055853,3,12
41.522491349480966,6.746779843919108,277.473722479565,468.1977049378723,63.63636363636363,0.008981125866429608,1.0,1.5715440713452056,3,13
40.0,7.4228678990434345,311.7691453623979,541.4640646740403,83.33333333333333,1.139228237344742,1.0,1.7510673056971284,3,14
43.71584699453552,7.881834389530505,278.45182108700004,392.16184043186695,63.63636363636363,0.7235136996605838,1.0,0.9917799793608861,3,15
46.42166344294004,1.3245178665661885,37.66629793329841,57.071383872680514,42.857142857142854,0.0,1.0,1.1606548347785528,3,16
44.23963133640553,3.752710548373839,128.3488897497754,137.84048752090223,57.142857142857146,0.0,1.0,0.6365306472020043,3,17
42.48623131392604,4.714146572842407,201.97787435359118,318.09982709834975,50.0,0.0,1.0,1.2775943802738519,3,18
46.431642304385214,1.5647510265616074,42.62961354055751,60.9302880347697,37.5,0.0,1.0,1.0216768036550639,3,19
45.933014354066984,1.3324515974302982,38.38538133196022,53.58571238146015,28.571428571428573,0.0,1.0,0.9747173206851935,3,20
49.75124378109453,12.430140322745125,185.8601624878231,281.60255680657446,33.333333333333336,0.0,1.0,1.1605595919549763,3,21
42.391304347826086,6.696601726217289,267.51320268253573,437.5023809459022,58.333333333333336,0.41370647887400824,1.0,1.4206051378947262,3,22
42.228739002932556,7.899175961619835,287.00924297930817,490.21331164003584,54.54545454545455,0.5029087537996823,1.0,1.641464776989572,3,23
45.38577912254161,8.020848598981713,247.70143318115865,268.4316590038432,22.22222222222222,0.0,1.0,0.6446866978019246,3,24
40.816326530612244,6.950099621965201,259.8717632474397,471.6839135329021,78.57142857142857,0.3213387817153152,1.0,2.1608790713465225,3,25
41.75365344467641,5.847077811243962,202.48703662210082,386.40039228486137,100.0,0.042579551348723696,1.0,3.1871136572971035,3,26
42.45283018867925,14.720334999801409,307.25099609793716,445.83629282506826,100.0,0.27631930234505214,1.0,1.054240780857767,3,27
44.68718967229394,23.400887805482164,419.68983256156633,526.4096720778816,71.42857142857143,0.5319357242193778,1.0,0.8051571449972241,3,28
43.25437693099897,7.029256232056354,265.1799543013486,395.8535082577897,61.53846153846154,1.0670336752311789,1.0,1.1215212046294312,3,29
39.51367781155015,6.615364204014059,273.26645643587096,506.31841101557166,83.33333333333333,0.020238144869241026,1.0,2.4606443607061124,3,30
41.37931034482759,6.150321915082024,246.07691105393482,438.71023086619107,66.66666666666667,0.9235374229641267,1.0,1.9669205410495354,3,31
40.97560975609756,6.427008642567363,246.77098364140573,460.409516709769,84.61538461538461,0.0519602288159659,1.0,2.5897292893730826,3,32
43.609933373712906,5.301459443946171,197.5878848062862,320.1988018829438,63.63636363636363,0.58471490931931,1.0,1.3825760102512614,3,33
41.216879293424924,8.547396937724864,310.1546684597008,530.9063368067276,76.92307692307692,0.8597973795444522,1.0,1.654868600529824,3,34
39.577836411609496,7.488083957081105,295.4725029507822,552.2033786826837,78.57142857142857,0.04173024100684063,1.0,2.6239697685806704,3,35
46.76539360872954,1.07665127705859,29.0,41.76654695380556,22.22222222222222,0.0,1.0,1.037840576663201,3,36
50.54759898904802,24.180080182285394,246.86230980042296,359.783885748715,44.44444444444444,0.0,1.0,1.0640975524882192,3,37
45.91836734693877,1.1517497533995573,32.317865716108855,47.30221982106125,37.5,0.0,1.0,1.0738647015708664,3,38
51.282051282051285,32.00161222121192,398.30892533308867,413.11455598131175,72.72727272727273,1.2923091811845566,1.0,0.6065146429798719,4,0
63.224446786090624,34.237246838575444,331.4045865705543,503.60919592698286,100.0,0.0,1.0,1.1686782886324236,4,1
45.489006823351026,23.096638987682738,355.596681649309,447.5737059102358,77.77777777777777,0.0,1.0,0.8097996723713159,4,2
49.84423676012461,34.811299396694935,331.69781051432943,447.9955356920424,71.42857142857143,0.0,1.0,0.9156242416369399,4,3
51.59071367153912,32.27682201531687,332.80775231355415,446.3556130859489,77.77777777777777,0.0,1.0,0.903971314972495,4,4
50.33557046979866,30.160234940909234,292.9778148597603,248.68543271459316,66.66666666666667,0.0,1.0,0.46871784635648783,4,5
43.40567612687813,28.633090225573486,369.7224290683661,489.3533147600685,91.66666666666667,0.7915563718136612,1.0,0.8827398907226329,4,6
41.65144318597004,12.88623383375787,302.9065112714435,442.9007914997569,100.0,0.37353556204107247,1.0,1.0715220597015138,4,7
41.49377593360996,11.639262687329133,277.8200856669654,342.355287467775,78.57142857142857,0.8618590380235528,1.0,0.7822758642421146,4,8
41.216879293424924,5.095267590974575,201.62604302145544,359.5189093133297,76.92307692307692,0.16431556833973276,1.0,1.9684262127093646,4,9
41.72461752433936,5.464034441827919,203.58290694456645,348.8929861568926,84.21052631578948,0.1172574977966004,1.0,1.662192835248273,4,10
41.142857142857146,5.658233424872782,228.55220653301754,370.38930234837727,76.47058823529412,0.11014109682087217,1.0,1.3827023192248131,4,11
40.412044374009504,10.497542870181206,314.96251218683943,490.3761311483258,87.5,0.3372688683220331,1.0,1.2402200062362467,4,12
38.79310344827586,6.076677978385381,255.62124759538716,468.9654266879078,85.71428571428571,0.07707913166489795,1.0,2.303717862521889,4,13
43.07250538406317,4.262906074212275,182.92348127017482,278.6475272534182,22.22222222222222,1.4375683241947852,1.0,1.1754082994855737,4,14
51.03969754253308,29.289330111335047,286.6322115383371,401.4971979976946,50.0,0.0,1.0,0.9812126942083572,4,15
45.97701149425287,4.230798106203109,101.4889156509222,120.83045973594572,28.571428571428573,0.0,1.0,0.7408590827216252,4,16
43.9121756487026,29.74406835399629,382.98522941546094,475.72050617983666,70.0,1.4363031494961216,1.0,0.7924265773648008,4,17
37.180480247869866,4.607443124152222,205.45300557548435,385.29642268431894,93.33333333333333,0.07796133613148892,1.0,2.6982483898592493,4,18
42.003231017770595,19.651515752440222,349.8757175790845,413.41061105556224,91.66666666666667,0.83842389105023,1.0,0.7322523751219041,4,19
52.816901408450704,20.950537755562777,304.8343812630065,308.7609647175843,44.44444444444444,0.0,1.0,0.5873306996297285,4,20
52.02312138728324,39.52535097740568,444.6784106395192,621.7862830733578,54.54545454545455,4.488416294778288,1.0,0.9778431416903395,4,21
45.16129032258064,37.40039743835151,461.98109334933275,741.3916228698154,76.92307692307692,0.14425197560367845,1.0,1.3445564447900866,4,22
49.88662131519274,41.21957160629216,438.304396283739,525.8707065429677,80.0,0.0,1.0,0.7497893278504596,4,23
53.20600272851296,42.570891052660826,439.985206851913,697.4656502891976,75.0,0.05550637830627456,1.0,1.2998996861304029,4,24
44.51510333863275,29.03577170716069,410.42101330617237,616.9341069414887,69.23076923076923,0.03450262361241907,1.0,1.1393996944139275,4,25
55.04587155963303,38.50761978911456,438.037581808825,498.33890743816767,91.66666666666667,1.5368772171158087,1.0,0.6916265611552552,4,26
58.785107772697586,38.46302009471333,426.965520335724,656.2828223084487,100.0,1.1742418899416713,1.0,1.2012277567220428,4,27
46.46924829157175,35.455891486283086,513.3383513588076,684.4386385937019,93.75,1.232535207699934,1.0,0.8943977972012888,4,28
49.85163204747774,40.64596392763911,501.5918537567192,629.1691713314044,100.0,1.2390179028942128,1.0,0.80522299554645,4,29
51.62144275314361,35.99864561114267,397.9979483162009,512.6239687464226,83.33333333333333,0.999154003530666,1.0,0.841809343495498,4,30
42.18496484586262,27.946148601598704,369.6183862841376,576.9604261414585,91.66666666666667,0.13467549176080534,1.0,1.2484119988145874,4,31
51.344743276283616,32.93987620135754,415.5522511903741,472.05768878227326,92.3076923076923,2.9072567393544992,1.0,0.6901131480464479,4,32
52.01238390092879,30.039643893260717,444.49983356669134,550.398457064027,84.61538461538461,1.6184021191128595,1.0,0.7883925081518796,4,33
68.3371298405467,37.97961331268731,422.787574714931,602.2991662905451,92.85714285714286,0.0,1.0,1.0148391474678484,4,34
84.21052631578948,33.77620746492462,242.60307087916263,487.21658428259605,100.0,0.0,1.0,0.0,4,35
71.25890736342043,34.171223608548694,327.72346065954247,493.33413770848193,100.0,0.0,1.0,1.1431781212018128,4,36
69.3069306930693,32.64728230804461,344.4397995444256,514.5498406000515,92.3076923076923,0.0,1.0,1.1233921065295949,4,37
66.78082191780823,39.835051375605154,377.7432207577025,593.9205895291615,100.0,0.0,1.0,1.271985349967407,4,38
43.87990762124711,21.449165933779845,401.7572205523231,419.0465367951393,88.88888888888889,0.1369556291223222,1.0,0.6112191403458143,5,0
46.66990763247448,19.98419582056637,376.28062582997813,465.00896048714304,93.33333333333333,1.0207372311151657,1.0,0.7858793878051183,5,1
42.45283018867925,12.821777077088033,309.18530941096725,493.39928774052476,92.85714285714286,2.400196093290408,1.0,1.3236887056278837,5,2
39.881831610044316,5.935278178322361,232.69489375628103,424.52049074081634,94.11764705882354,0.1374136885868642,1.0,2.2260092450461166,5,3
41.221374045801525,24.745428125093525,309.4479353483523,474.8684028233506,100.0,0.1917558812711483,1.0,1.1964339927248393,5,4
45.80152671755725,29.72619188456933,398.9216233027003,516.9219799286284,83.33333333333333,1.0638846861196725,1.0,0.850567110519648,5,5
43.53741496598639,25.56983225874737,367.1378955855688,610.152986280217,100.0,0.16338954512176548,1.0,1.4936335173034343,5,6
41.18993135011441,24.963963629121373,327.193452800565,585.8879635923176,100.0,0.06290524805808487,1.0,2.0100815261233804,5,7
41.895261845386536,5.487355667748145,177.85140552995242,195.38915803320072,76.92307692307692,2.1323666905830367,1.0,0.6573598352803156,5,8
55.46995377503852,33.644806461178966,377.59840512845864,617.0752127429996,81.81818181818181,0.0,1.0,1.4173829380714213,5,9
47.430830039525695,28.808590493997794,313.8869223143902,406.1667497117761,57.142857142857146,0.0,1.0,0.8485251983046026,5,10
43.199999999999996,6.055172366498324,181.56385129966105,233.50588857671235,87.5,0.0,1.0,0.8396628508051891,5,11
43.88297872340426,23.502060547847687,302.4773743331409,462.33105022267324,90.0,3.5414202969905966,1.0,1.184995904065386,5,12
40.45853000674309,4.951259566161438,212.1343913654738,358.3604640891936,77.77777777777777,0.8021924839687058,1.0,1.577872609591914,5,13
40.76086956521739,5.03369528808815,215.7683943491261,356.4485314257243,66.66666666666667,0.9044744458167391,1.0,1.4653850411961042,5,14
44.07713498622589,1.2468035701408662,39.50870157319777,66.97547525560596,42.857142857142854,0.0,1.0,1.5973568823683597,5,15
43.1266846361186,1.521993991820207,48.33153732295301,88.80154438811459,85.71428571428571,0.0,1.0,2.325607598935244,5,16
43.43891402714932,1.8308577890373852,57.540746432419525,82.63517065131184,71.42857142857143,0.0,1.0,1.0317169210348434,5,17
41.82804027885361,4.839381133596414,187.74161387462001,188.41443681416771,75.0,0.0,1.0,0.5801140165707919,5,18
41.18993135011441,4.398208789367515,175.43596489254355,263.98390102428596,62.5,0.0,1.0,1.14211759511265,5,19
42.08065458796026,6.439285229217009,238.27359391161153,334.28349427612267,72.72727272727273,2.2550393913338698,1.0,0.984244068341517,5,20
38.85291396854764,7.970061594143214,290.2145582080926,469.6479860163682,100.0,0.22357343432006985,1.0,1.376984253362984,5,21
49.09983633387889,32.33219573693841,350.622303911203,415.5986311601883,88.88888888888889,0.0,1.0,0.7358070473182964,5,22
49.51237809452363,29.587180564599862,297.8046394967431,500.6196160759185,80.0,0.0,1.0,1.5513831384796066,5,23
47.51619870410367,25.684911393647514,284.1923455271066,499.29950931279717,90.0,1.0268898809195184,1.0,1.838430764810255,5,24
43.08797127468582,33.15487863834768,451.3936751882995,686.3283956435627,100.0,0.7527844734813731,1.0,1.1702170554630067,5,25
41.89636163175303,26.258812696373866,412.407296726612,602.8266749240614,94.44444444444444,0.20790136789231586,1.0,1.0708243671584865,5,26
43.739279588336196,29.553726055327452,391.75675667610903,595.4567574559886,87.5,0.9580228296282363,1.0,1.1693063455524138,5,27
40.376850605652756,3.979799254478104,168.17847662528044,266.5833203084294,66.66666666666667,0.8115879105169566,1.0,1.2997210654098756,5,28
39.973351099267155,5.142155832130412,215.14878572745886,373.3333333333333,77.77777777777777,1.4755963865632282,1.0,1.744886997674644,5,29
37.91929995138551,5.637712417334767,242.96735602684274,441.36152981427824,91.66666666666667,0.01808421917270435,1.0,2.1709429254571395,5,30
44.37400950871633,31.575692701775566,441.05682451241995,512.9852299568148,84.61538461538461,0.6512782009798881,1.0,0.7148478655067387,5,31
40.59040590405904,4.748637989278325,196.41413492082032,329.3478404362172,70.0,0.5663564947740071,1.0,1.538201863911165,5,32
51.16279069767442,25.676545918841494,300.72914146940536,373.95186856064777,80.0,0.0,1.0,0.7938258720889237,5,33
49.91680532445923,26.676764608347412,296.37138863257366,381.4009264103414,77.77777777777777,0.0,1.0,0.8405769493582026,5,34
41.81184668989547,6.741187052775576,258.2731112601542,423.80551094943434,66.66666666666667,0.3990686510546507,1.0,1.4351134117329285,5,35
40.856031128404666,5.976429636725526,227.37185222378227,435.1834272862598,92.3076923076923,0.17986498146263835,1.0,3.298432661279428,5,36
40.42806183115339,7.248889751842514,261.73760599971814,478.01019863597054,100.0,0.08313516255559039,1.0,2.2401452959481096,5,37
41.49377593360996,6.61868476715129,252.23798286538846,394.9402205116336,77.77777777777777,0.5429595611166993,1.0,1.2582677951550476,5,38
41.32748904195366,6.906719619549057,244.34767263873607,274.29910681589905,70.0,0.9191092534986679,1.0,0.6781958417513437,6,0
41.42011834319526,4.6915684639002855,201.099021197346,234.5207879911715,33.333333333333336,0.0,1.0,0.7177454048511632,6,1
42.59094942324756,2.6484142569041453,100.30422473654836,120.05950905399253,14.285714285714286,0.0,1.0,0.7470314116793245,6,2
43.08797127468582,2.6932300414539507,97.69211841289962,116.06648341114058,57.142857142857146,0.0,1.0,0.7384599630028826,6,3
45.91836734693877,2.915257207829941,75.42472332656507,77.13624310270757,37.5,0.0,1.0,0.5950206607983117,6,4
44.96788008565311,0.8275825916228174,24.411439272335805,32.65986323710904,0.0,0.0,1.0,0.8999540851465152,6,5
48.38709677419355,30.459992993143363,350.3966006938106,429.3745451234854,62.5,0.0,1.0,0.7752557424387824,6,6
43.62194315928618,7.832457195489599,223.45890964005142,335.4400095397089,80.0,0.4321988226248293,1.0,1.1358420213287186,6,7
43.891733723482076,6.376421843824133,223.3853173330781,332.41540277189324,66.66666666666667,5.972043731393604,1.0,1.1136085039912405,6,8
43.10344827586207,5.275374544103722,208.3170660315664,330.97499066310803,77.77777777777777,1.6391704585556575,1.0,1.3078894120831146,6,9
42.742653606411395,4.033020373749444,160.85222255225446,178.12515664153514,57.142857142857146,0.0,1.0,0.664918435503054,6,10
43.43329886246122,1.7516536999838594,58.41442371503106,77.35200923914861,50.0,0.0,1.0,0.8834809956886959,6,11
45.0,6.522159141830303,154.9910391675023,244.33583445741232,62.5,0.0,1.0,1.2808632585186055,6,12
43.92386530014641,4.861897422021396,152.9182788289222,257.638851452528,55.55555555555556,0.7949818449998958,1.0,1.5633660824244544,6,13
43.67606915377616,2.28379743002115,73.81353195722313,82.02786982831768,71.42857142857143,0.0,1.0,0.6683043556554631,6,14
46.002190580503836,3.1161050051896027,82.95560651975985,115.39786248742507,83.33333333333333,0.0,1.0,0.9680611792654799,6,15
45.627376425855516,3.953854760387408,97.082439194738,115.13966674062792,57.142857142857146,0.0,1.0,0.7364596943186588,6,16
43.90243902439024,5.123278310835075,134.16407864998737,149.164338901763,75.0,0.0,1.0,0.668757191291819,6,17
42.944785276073624,1.226179807647126,40.25429372458677,67.33003292241385,33.333333333333336,0.0,1.0,1.5253903246245202,6,18
41.37931034482759,3.048814054793702,125.8203847982084,200.79010599794668,58.333333333333336,0.2894379256357784,1.0,1.3237862901922133,6,19
49.33196300102775,29.469098134306293,317.9991155648078,255.98549066025487,57.142857142857146,0.0,1.0,0.43968110959939727,6,20
49.079754601226995,29.60332047919685,333.79447269240393,459.9223536952421,85.71428571428571,0.0,1.0,0.9504751115742703,6,21
43.75,2.1616269636623375,63.34228364970104,97.80933834080807,50.0,0.0,1.0,1.2148294872852192,6,22
42.654028436018955,3.2992650033532738,121.47244772192398,198.39984879026497,50.0,0.0,1.0,1.414987646184775,6,23
41.78272980501393,6.832786706135223,246.42240157907722,397.77157040470127,66.66666666666667,1.2034246242123363,1.0,1.366970907014019,6,24
46.91572545612511,32.8866814359584,379.19342599916956,324.2105797163319,87.5,0.0,1.0,0.4728905590722609,6,25
50.32618825722274,31.75525598291065,310.97616120774626,406.32499307820086,62.5,0.0,1.0,0.8629119972426023,6,26
41.70804369414101,3.089277957629314,113.3173258002968,166.18263046018578,66.66666666666667,0.0,1.0,1.0784125245073868,6,27
42.21635883905013,3.8987849567145063,149.2009969805832,239.91069767132697,100.0,0.0,1.0,1.3520310980796242,6,28
43.875685557586834,2.935724403905057,91.48087231765993,149.61856263750929,71.42857142857143,0.0,1.0,1.4208024314148442,6,29
45.845272206303726,6.516883264697078,148.02343564449515,168.86173549471093,42.857142857142854,0.0,1.0,0.6944312821201345,6,30
